converted_expressions/TrainData2_23_sub_39.i.png,14 73 46 14 76 46 14 64 33 73 46 76 65 34 
converted_expressions/formulaire029-equation037.i.png,56 54 
converted_expressions/formulaire026-equation001.i.png,12 41 2 62 53 42 41 54 42 95 62 53 
converted_expressions/200923-131-292.i.png,64 38 41 41 86 42 47 41 95 42 42 65 39 
converted_expressions/200922-1017-34.i.png,18 61 41 41 41 96 42 48 103 42 42 62 41 115 42 41 41 110 47 41 98 42 42 42 
converted_expressions/200926-1617-174.i.png,17 41 41 104 42 98 42 79 104 
converted_expressions/200922-1017-14.i.png,74 47 13 41 12 41 77 47 81 42 41 79 47 85 42 42 
converted_expressions/200923-1251-54.i.png,20 61 53 64 33 53 62 56 65 34 48 56 
converted_expressions/formulaire026-equation062.i.png,89 62 82 91 
converted_expressions/formulaire004-equation046.i.png,12 41 77 46 74 42 41 75 42 24 1 
converted_expressions/90_caue.i.png,76 48 88 14 10 
converted_expressions/2009220-1327-115.i.png,2 
converted_expressions/2009220-1327-88.i.png,56 
converted_expressions/200923-1553-84.i.png,41 109 82 42 
converted_expressions/KME2G3_19_sub_22.i.png,73 61 73 62 73 47 76 61 76 62 76 47 78 61 78 62 78 46 73 46 76 46 78 
converted_expressions/200922-949-169.i.png,18 41 41 101 47 41 73 42 42 42 
converted_expressions/130_rosario.i.png,12 41 52 42 41 55 42 47 66 33 12 41 52 42 41 55 42 66 34 62 53 47 66 33 12 41 52 42 41 55 42 66 34 62 54 47 63 48 12 41 52 42 41 54 42 
converted_expressions/formulaire017-equation028.i.png,76 48 76 61 52 47 12 41 52 42 41 78 42 
converted_expressions/80_carlos.i.png,12 41 52 42 41 88 62 53 42 48 12 41 52 42 41 33 104 46 87 34 62 53 42 47 12 41 52 42 41 33 104 47 87 34 62 53 42 
converted_expressions/200922-947-111.i.png,41 77 28 41 94 46 41 80 42 42 42 
converted_expressions/formulaire002-equation032.i.png,75 61 52 47 43 47 75 61 89 
converted_expressions/formulaire029-equation071.i.png,76 48 74 46 77 16 33 10 34 
converted_expressions/TrainData2_17_sub_15.i.png,64 33 73 62 41 54 42 46 73 62 41 53 42 46 73 65 34 64 33 53 73 46 58 65 34 
converted_expressions/formulaire038-equation024.i.png,79 86 62 54 47 55 84 86 62 53 46 81 62 53 86 62 53 46 53 81 79 86 46 79 62 53 48 51 
converted_expressions/TrainData2_6_sub_29.i.png,73 62 41 80 47 53 89 15 82 62 41 54 42 46 53 12 41 89 42 41 80 42 42 
converted_expressions/200925-1126-143.i.png,18 41 41 114 42 42 
converted_expressions/TrainData2_26_sub_6.i.png,73 61 41 80 42 46 73 61 41 80 47 52 42 47 73 61 41 80 47 53 42 
converted_expressions/formulaire016-equation024.i.png,33 73 61 51 
converted_expressions/126_user0.i.png,36 73 46 12 41 86 61 75 42 41 93 61 75 42 36 24 12 41 52 42 41 93 61 75 93 61 41 75 47 52 42 42 44 12 41 52 42 41 93 61 75 62 53 42 
converted_expressions/formulaire020-equation001.i.png,53 62 53 48 55 
converted_expressions/111_miguel.i.png,13 38 75 39 41 52 42 48 16 12 41 53 82 2 42 41 75 42 47 80 14 12 41 53 82 2 42 41 75 42 
converted_expressions/formulaire004-equation019.i.png,84 62 41 80 87 73 42 46 84 62 41 46 80 87 73 42 48 53 80 14 33 87 73 34 
converted_expressions/2009213-139-127.i.png,41 41 46 78 42 47 12 41 41 108 42 42 41 1 42 42 
converted_expressions/formulaire009-equation023.i.png,53 73 62 54 47 33 52 46 13 41 52 54 42 34 73 62 53 46 53 73 46 54 47 13 41 52 54 42 
converted_expressions/200926-1550-113.i.png,64 38 18 41 41 107 42 42 65 39 
converted_expressions/formulaire037-equation029.i.png,78 61 53 46 78 61 52 48 94 
converted_expressions/formulaire002-equation016.i.png,53 62 41 95 47 52 54 42 
converted_expressions/200922-947-135.i.png,64 33 41 41 88 42 99 42 65 34 
converted_expressions/formulaire039-equation072.i.png,96 62 53 33 78 34 
converted_expressions/200922-949-145.i.png,12 41 41 107 47 60 42 42 41 12 41 100 42 41 41 108 42 42 42 
converted_expressions/formulaire021-equation009.i.png,12 41 73 46 52 51 42 41 52 42 48 51 
converted_expressions/200922-949-101.i.png,41 41 46 41 92 42 42 47 12 41 106 42 41 89 42 42 
converted_expressions/formulaire037-equation048.i.png,74 79 61 52 24 79 61 53 24 77 79 61 52 
converted_expressions/2009213-137-87.i.png,41 84 42 62 41 13 41 90 42 42 64 33 41 106 42 65 34 
converted_expressions/129_leo.i.png,52 47 53 47 63 47 75 48 12 41 75 33 75 47 52 34 42 41 53 42 
converted_expressions/form003-equation016.i.png,31 73 30 105 32 76 30 105 73 104 76 
converted_expressions/200923-1253-123.i.png,18 41 89 42 
converted_expressions/formulaire018-equation046.i.png,78 48 88 84 62 41 80 10 42 
converted_expressions/200923-1254-273.i.png,54 57 
converted_expressions/formulaire023-equation037.i.png,85 33 75 
converted_expressions/200923-1553-303.i.png,41 80 47 12 41 103 42 41 41 90 42 42 42 
converted_expressions/90_edwin.i.png,76 48 88 14 10 
converted_expressions/formulaire008-equation066.i.png,81 61 52 48 90 62 82 
converted_expressions/200922-947-144.i.png,12 41 41 94 47 59 42 42 41 41 109 46 9 42 42 
converted_expressions/200923-1556-149.i.png,57 35 51 
converted_expressions/200923-1251-191.i.png,56 56 
converted_expressions/KME2G3_29_sub_22.i.png,73 61 73 62 73 47 76 61 76 62 76 47 78 61 78 62 78 46 73 46 76 46 78 
converted_expressions/formulaire023-equation035.i.png,52 55 52 47 52 57 51 48 54 51 52 
converted_expressions/formulaire005-equation009.i.png,91 61 52 48 74 91 61 51 47 77 
converted_expressions/KME2G3_13_sub_22.i.png,73 61 73 62 73 47 76 61 76 62 76 47 78 61 78 62 78 46 73 46 76 46 78 
converted_expressions/formulaire034-equation045.i.png,33 52 52 52 47 33 57 51 15 52 60 52 34 34 46 33 56 52 15 52 52 55 34 24 56 58 56 58 
converted_expressions/2009212-952-30.i.png,12 41 46 77 47 13 41 77 62 53 46 55 74 81 42 42 41 53 74 42 
converted_expressions/2009210-947-198.i.png,41 52 47 41 106 42 42 
converted_expressions/117_carlos.i.png,76 62 53 26 13 41 91 46 86 42 66 33 76 46 12 41 93 42 41 53 33 91 46 86 34 42 66 34 47 12 41 91 42 41 53 42 48 51 
converted_expressions/200923-1251-149.i.png,53 35 57 
converted_expressions/2009212-952-54.i.png,20 61 53 64 33 53 62 56 65 34 48 56 
converted_expressions/127_jorge.i.png,75 37 46 52 
converted_expressions/formulaire001-equation039.i.png,84 62 41 33 83 47 91 34 74 42 48 84 62 41 83 74 42 15 84 62 41 91 74 42 
converted_expressions/formulaire016-equation073.i.png,73 62 53 47 73 76 46 76 62 53 48 26 52 
converted_expressions/formulaire017-equation032.i.png,84 61 52 
converted_expressions/formulaire033-equation015.i.png,52 46 54 60 28 55 57 
converted_expressions/formulaire012-equation006.i.png,73 62 53 46 73 76 47 76 62 53 
converted_expressions/200925-1126-38.i.png,12 41 55 42 41 54 42 2 88 62 54 
converted_expressions/formulaire036-equation069.i.png,84 61 41 33 52 
converted_expressions/200922-1017-80.i.png,84 62 41 17 73 62 53 79 73 42 
converted_expressions/2009213-137-17.i.png,41 63 46 60 35 57 42 
converted_expressions/formulaire004-equation070.i.png,51 26 52 55 56 46 54 56 
converted_expressions/200925-1126-14.i.png,74 47 13 41 12 41 77 47 81 42 41 79 47 85 42 42 
converted_expressions/formulaire019-equation046.i.png,9 61 75 33 75 34 
converted_expressions/KME2G3_17_sub_35.i.png,20 61 53 12 52 53 47 20 61 55 12 53 55 
converted_expressions/formulaire022-equation045.i.png,52 59 54 15 60 60 27 52 59 52 52 57 
converted_expressions/formulaire008-equation006.i.png,73 62 53 46 79 76 62 53 48 26 52 
converted_expressions/200922-1017-92.i.png,41 46 41 93 41 87 42 42 42 
converted_expressions/200924-1331-148.i.png,54 35 53 
converted_expressions/92_alfonso.i.png,76 48 12 41 73 67 14 10 47 76 67 14 33 96 67 47 10 34 42 41 14 96 42 
converted_expressions/200923-1253-124.i.png,12 41 41 88 42 62 41 41 103 42 42 42 41 41 91 41 112 42 42 42 
converted_expressions/89_user0.i.png,73 62 67 48 73 16 10 47 76 14 10 
converted_expressions/formulaire017-equation037.i.png,91 61 41 86 61 80 
converted_expressions/TrainData2_21_sub_43.i.png,12 41 53 19 1 42 41 52 46 19 62 41 53 42 1 42 
converted_expressions/200923-1556-99.i.png,2 
converted_expressions/200923-131-37.i.png,52 54 47 2 88 62 53 
converted_expressions/KME2G3_0_sub_95.i.png,13 41 52 47 13 41 53 47 13 41 54 47 13 55 42 42 42 
converted_expressions/KME2G3_4_sub_35.i.png,20 61 53 12 52 53 47 20 61 55 12 53 55 
converted_expressions/TrainData2_8_sub_73.i.png,1 61 41 75 47 52 42 46 54 3 48 12 41 53 42 41 54 42 1 61 41 75 42 47 3 46 54 3 
converted_expressions/200923-131-316.i.png,41 83 42 
converted_expressions/200923-1253-73.i.png,74 62 41 77 62 41 81 62 79 42 42 
converted_expressions/formulaire036-equation059.i.png,16 53 9 48 53 16 62 53 9 46 52 
converted_expressions/200923-131-254.i.png,41 109 42 
converted_expressions/200922-947-98.i.png,20 92 
converted_expressions/formulaire019-equation053.i.png,53 73 61 52 
converted_expressions/formulaire025-equation053.i.png,101 48 73 61 51 47 113 
converted_expressions/200923-1254-6.i.png,18 61 41 75 48 52 42 62 107 64 33 46 52 65 34 62 75 14 64 33 75 73 65 34 
converted_expressions/200923-1254-31.i.png,12 41 46 77 46 13 41 77 62 53 46 55 74 81 42 42 41 53 74 42 
converted_expressions/200924-1312-165.i.png,41 46 41 41 82 42 41 98 42 42 42 
converted_expressions/formulaire020-equation066.i.png,73 62 53 47 54 73 
converted_expressions/formulaire036-equation043.i.png,74 101 62 53 46 77 101 46 74 
converted_expressions/200926-1550-59.i.png,13 41 41 41 86 42 46 105 42 42 
converted_expressions/TrainData2_8_sub_6.i.png,73 61 41 80 42 46 73 61 41 80 47 52 42 47 73 61 41 80 47 53 42 
converted_expressions/200923-1253-83.i.png,41 80 42 
converted_expressions/formulaire017-equation052.i.png,91 61 75 48 54 91 61 41 75 46 53 42 46 91 61 41 75 46 54 42 
converted_expressions/2009210-947-59.i.png,17 41 46 41 41 80 42 9 42 42 79 116 
converted_expressions/200923-1254-106.i.png,12 41 112 42 41 41 41 91 42 42 62 41 106 42 42 
converted_expressions/formulaire027-equation044.i.png,33 73 61 41 80 42 46 85 61 41 80 42 34 48 12 41 85 61 41 80 42 15 85 61 41 98 42 42 41 33 73 61 41 98 42 46 85 61 41 98 42 34 42 
converted_expressions/TrainData2_3_sub_51.i.png,22 61 41 73 21 12 41 2 42 41 53 42 47 51 42 19 73 48 46 23 
converted_expressions/TrainData2_17_sub_51.i.png,22 61 41 73 21 12 41 2 42 41 53 42 47 51 42 19 73 48 46 23 
converted_expressions/200922-949-105.i.png,19 60 
converted_expressions/formulaire014-equation011.i.png,41 3 42 41 13 75 42 
converted_expressions/2009220-1327-38.i.png,12 41 55 42 41 54 42 2 88 62 54 
converted_expressions/200923-1556-162.i.png,41 41 80 80 42 42 61 41 73 42 
converted_expressions/2009213-137-14.i.png,74 47 13 41 12 41 77 47 81 42 41 79 47 85 42 42 
converted_expressions/formulaire030-equation064.i.png,76 48 85 33 73 
converted_expressions/73_hirata.i.png,64 36 12 41 74 73 61 51 47 77 76 61 51 47 81 42 41 13 41 74 62 53 47 77 62 53 42 42 65 36 
converted_expressions/formulaire001-equation060.i.png,55 53 46 59 56 46 52 59 27 46 53 56 
converted_expressions/KME2G3_20_sub_26.i.png,73 61 52 15 73 61 53 15 73 61 54 15 73 61 55 48 101 
converted_expressions/200924-1331-137.i.png,41 64 38 17 103 79 115 65 39 42 62 41 55 35 59 55 42 64 33 41 111 42 61 41 112 42 65 34 
converted_expressions/formulaire009-equation014.i.png,86 48 12 41 41 92 61 41 51 42 42 62 41 53 42 14 33 53 1 34 42 41 53 74 42 47 13 41 12 41 33 41 92 61 41 51 42 42 62 41 53 42 14 33 53 1 34 34 62 41 53 42 42 41 55 74 62 41 53 42 42 47 12 41 53 78 61 41 51 42 33 92 61 41 51 42 16 1 34 62 41 53 42 42 41 74 42 42 
converted_expressions/95_herbert.i.png,77 48 81 14 100 48 81 16 102 
converted_expressions/200922-1017-148.i.png,89 
converted_expressions/200922-947-44.i.png,14 64 33 12 41 2 42 41 55 42 65 34 48 12 41 52 42 41 13 41 53 42 42 
converted_expressions/75_Fabricio.i.png,81 62 53 48 74 62 53 47 77 62 53 46 53 74 77 16 99 
converted_expressions/200922-949-48.i.png,14 64 33 12 41 2 42 41 54 42 65 34 48 12 41 52 42 41 53 42 
converted_expressions/2009213-137-213.i.png,64 33 53 65 34 
converted_expressions/200923-1253-41.i.png,18 61 41 41 104 27 114 42 42 41 100 42 
converted_expressions/formulaire019-equation057.i.png,52 47 12 41 83 42 41 52 51 51 42 
converted_expressions/200923-1254-287.i.png,64 38 109 65 39 
converted_expressions/2009210-947-7.i.png,18 61 87 85 64 33 87 47 54 65 34 
converted_expressions/106_leo.i.png,76 62 55 47 76 47 52 48 51 
converted_expressions/200925-1126-198.i.png,83 
converted_expressions/formulaire023-equation024.i.png,91 61 75 48 18 61 41 80 48 52 42 62 75 84 61 80 
converted_expressions/formulaire023-equation052.i.png,79 33 86 47 52 
converted_expressions/200924-1331-154.i.png,41 63 46 90 42 
converted_expressions/formulaire017-equation054.i.png,12 41 59 2 88 42 41 93 33 88 34 42 
converted_expressions/TrainData1_4_sub_1.i.png,20 61 41 53 42 59 48 54 
converted_expressions/TrainData2_21_sub_9.i.png,13 41 77 62 41 53 42 46 55 74 81 42 
converted_expressions/KME2G3_16_sub_65.i.png,38 12 53 54 73 62 41 12 54 53 42 39 61 51 62 52 
converted_expressions/200922-949-1.i.png,17 61 41 51 42 62 41 23 42 12 41 78 42 41 13 41 78 62 54 47 52 55 42 42 79 78 
converted_expressions/2009213-137-180.i.png,41 13 41 41 89 42 42 42 62 41 41 63 46 54 42 42 
converted_expressions/200924-1312-195.i.png,41 54 75 42 
converted_expressions/formulaire024-equation058.i.png,74 48 1 47 80 3 
converted_expressions/200925-1126-51.i.png,60 
converted_expressions/formulaire029-equation045.i.png,33 33 52 51 55 46 52 57 53 34 15 52 56 53 34 15 33 58 60 47 52 51 57 34 27 46 52 57 54 51 60 57 51 
converted_expressions/formulaire008-equation016.i.png,52 51 73 48 54 
converted_expressions/200926-131-233.i.png,41 12 41 86 42 41 107 42 47 17 10 79 99 42 
converted_expressions/200923-1553-283.i.png,41 41 41 78 42 41 111 42 42 47 41 111 42 42 
converted_expressions/2009212-1031-17.i.png,41 110 47 53 42 
converted_expressions/70_Fabricio.i.png,16 10 48 12 41 73 42 41 13 41 73 62 53 47 76 62 53 42 42 
converted_expressions/formulaire032-equation042.i.png,91 48 18 61 41 80 48 52 42 62 82 91 61 80 
converted_expressions/formulaire034-equation034.i.png,75 61 95 48 12 41 57 51 85 42 41 86 42 
converted_expressions/KME2G3_19_sub_95.i.png,13 41 52 47 13 41 53 47 13 41 54 47 13 55 42 42 42 
converted_expressions/200922-947-193.i.png,41 46 78 42 
converted_expressions/formulaire035-equation056.i.png,12 41 14 75 42 41 75 42 
converted_expressions/formulaire003-equation071.i.png,76 33 51 34 48 1 61 52 
converted_expressions/200923-1254-336.i.png,17 62 41 41 92 42 42 61 41 114 42 41 46 87 42 79 78 
converted_expressions/TrainData2_7_sub_39.i.png,14 73 46 14 76 46 14 64 33 73 46 76 65 34 
converted_expressions/formulaire006-equation012.i.png,79 61 41 53 
converted_expressions/TrainData2_13_sub_88.i.png,54 51 15 53 60 73 62 41 53 59 42 
converted_expressions/2009212-1031-111.i.png,18 61 41 41 111 27 90 42 42 41 59 35 53 42 
converted_expressions/KME1G3_10_sub_22.i.png,22 61 41 73 21 23 42 17 61 51 62 73 84 62 41 46 76 62 53 42 79 76 48 12 41 13 2 42 53 
converted_expressions/2009213-139-22.i.png,41 64 33 41 87 42 65 34 42 62 41 9 42 
converted_expressions/2009213-139-104.i.png,41 46 12 41 41 18 41 4 42 46 17 101 79 3 42 42 41 13 41 78 42 42 42 
converted_expressions/2009220-1327-68.i.png,19 64 33 12 41 2 42 41 53 42 65 34 48 23 
converted_expressions/65_maira.i.png,73 48 88 16 10 
converted_expressions/200926-1617-38.i.png,12 41 55 42 41 54 42 2 88 62 54 
converted_expressions/formulaire030-equation057.i.png,73 48 84 62 83 
converted_expressions/200926-1550-137.i.png,55 
converted_expressions/formulaire002-equation072.i.png,33 51 
converted_expressions/formulaire018-equation009.i.png,75 48 53 62 86 
converted_expressions/200922-947-143.i.png,41 102 42 
converted_expressions/200923-1251-18.i.png,74 62 73 47 77 62 73 47 12 41 81 42 41 53 42 
converted_expressions/90_Frank.i.png,76 48 88 14 10 
converted_expressions/TrainData1_2_sub_1.i.png,20 61 41 53 42 59 48 54 
converted_expressions/formulaire015-equation027.i.png,91 33 10 61 51 
converted_expressions/KME2G3_2_sub_95.i.png,13 41 52 47 13 41 53 47 13 41 54 47 13 55 42 42 42 
converted_expressions/200922-949-201.i.png,41 41 41 105 42 42 61 41 41 100 42 42 42 62 41 41 46 107 42 42 
converted_expressions/10_em_81.i.png,11 114 61 116 
converted_expressions/94_jorge.i.png,12 41 74 42 41 14 102 42 48 12 41 77 42 41 14 100 42 48 12 41 81 42 41 14 99 42 
converted_expressions/formulaire022-equation065.i.png,33 55 52 47 33 52 52 55 25 60 51 34 34 15 57 60 28 46 59 56 54 56 
converted_expressions/formulaire003-equation002.i.png,86 33 95 61 80 
converted_expressions/formulaire024-equation074.i.png,86 33 10 34 48 33 75 47 52 34 14 10 16 62 75 10 
converted_expressions/formulaire036-equation041.i.png,74 73 62 53 47 53 77 73 76 47 81 76 62 53 
converted_expressions/200923-1251-75.i.png,41 46 82 42 
converted_expressions/TrainData2_22_sub_61.i.png,17 64 33 53 62 41 73 42 46 54 84 62 41 73 42 65 34 79 73 
converted_expressions/200922-947-6.i.png,18 61 41 75 48 52 42 62 107 64 33 46 52 65 34 62 75 14 64 33 75 73 65 34 
converted_expressions/200923-1553-153.i.png,41 96 47 105 42 
converted_expressions/TrainData1_5_sub_5.i.png,84 62 41 80 2 42 47 52 48 51 
converted_expressions/200924-1331-158.i.png,83 
converted_expressions/formulaire006-equation003.i.png,16 33 74 47 77 34 48 16 33 74 34 16 33 77 34 46 14 33 74 34 14 33 77 34 
converted_expressions/formulaire020-equation059.i.png,52 
converted_expressions/200923-1254-206.i.png,64 33 12 41 41 98 42 42 41 64 38 41 80 42 65 39 42 65 34 
converted_expressions/formulaire018-equation034.i.png,33 85 47 90 34 33 83 61 52 
converted_expressions/2009213-139-199.i.png,13 41 41 90 46 104 42 42 
converted_expressions/formulaire022-equation023.i.png,76 33 78 34 
converted_expressions/formulaire014-equation027.i.png,20 61 53 33 55 34 
converted_expressions/formulaire030-equation069.i.png,53 62 80 48 54 62 89 
converted_expressions/200926-131-133.i.png,6 64 33 13 41 3 42 65 34 
converted_expressions/formulaire012-equation047.i.png,12 41 85 61 75 33 91 34 47 85 61 75 33 92 34 42 41 53 42 
converted_expressions/formulaire022-equation056.i.png,33 46 52 34 62 41 75 47 52 42 
converted_expressions/200923-1254-64.i.png,64 33 51 35 59 65 34 
converted_expressions/200926-1617-170.i.png,96 64 33 41 85 42 65 34 
converted_expressions/200924-1331-234.i.png,13 41 41 92 46 93 42 42 
converted_expressions/formulaire039-equation005.i.png,33 52 47 33 55 58 15 54 51 34 34 25 33 33 55 60 15 60 53 34 47 60 52 34 28 51 
converted_expressions/200923-1553-192.i.png,53 35 55 
converted_expressions/200924-1312-9.i.png,53 56 
converted_expressions/200923-1254-102.i.png,41 93 47 9 42 
converted_expressions/200923-131-153.i.png,17 61 41 41 73 79 42 42 62 41 41 46 106 42 42 41 81 46 12 41 41 89 42 42 41 41 97 42 42 42 79 73 
converted_expressions/200925-1126-206.i.png,13 41 41 80 47 41 112 42 42 42 
converted_expressions/117_Nina.i.png,76 62 53 26 13 41 91 46 86 42 66 33 76 46 12 41 93 42 41 53 33 91 46 86 34 42 66 34 47 12 41 91 42 41 53 42 48 51 
converted_expressions/formulaire002-equation074.i.png,94 61 53 47 12 41 94 61 52 33 94 61 54 62 53 47 94 61 53 62 53 34 42 41 94 61 54 94 61 51 46 94 61 53 94 61 52 42 48 51 
converted_expressions/200923-1553-42.i.png,12 41 52 42 41 54 42 2 88 62 53 94 
converted_expressions/79_daniel.i.png,86 48 13 41 74 62 53 47 77 62 53 46 53 74 77 16 102 42 
converted_expressions/200923-1253-235.i.png,41 6 27 41 99 42 61 41 41 97 42 42 42 
converted_expressions/formulaire035-equation025.i.png,33 33 52 59 51 46 51 34 15 33 52 51 59 47 56 56 34 34 15 57 53 48 52 59 52 60 51 59 51 
converted_expressions/TrainData2_4_sub_71.i.png,12 41 14 100 47 14 99 42 41 16 100 47 16 99 42 
converted_expressions/formulaire025-equation060.i.png,58 53 26 58 59 46 52 59 58 47 51 
converted_expressions/200923-1556-84.i.png,12 41 73 42 41 74 47 12 41 73 42 41 77 46 12 41 73 42 41 81 42 42 42 
converted_expressions/200922-949-155.i.png,9 
converted_expressions/formulaire039-equation030.i.png,53 60 25 33 33 52 57 54 25 52 55 57 34 25 52 51 55 34 24 53 58 51 52 
converted_expressions/TrainData1_7_sub_7.i.png,19 78 48 12 41 14 78 42 41 16 78 42 
converted_expressions/117_edwin.i.png,76 62 53 26 13 41 91 46 86 42 66 33 76 46 12 41 93 42 41 53 33 91 46 86 34 42 66 34 47 12 41 91 42 41 53 42 48 51 
converted_expressions/2009210-947-72.i.png,13 41 52 47 13 41 52 47 13 41 52 47 13 41 73 42 42 42 42 
converted_expressions/2009210-947-41.i.png,41 41 84 42 46 41 41 107 42 42 61 41 41 106 42 42 42 
